,ID,Name,Age,Nationality,Overall,Club,Value,Wage,Preferred Foot,Position,Jersey Number,Height,Weight,Release Clause
6608,178430,N. Frey,34,France,69,Chievo Verona,€300K,€7K,Right,RB,21,6'0,172lbs,€510K
6609,182270,W. Sandilands,34,South Africa,69,Orlando Pirates,€425K,€1K,Right,GK,30,5'11,179lbs,€914K
6610,219647,A. Vuletich,26,Argentina,69,US Salernitana 1919,€1.3M,€3K,Right,ST,9,6'1,174lbs,€2.1M
6611,197376,C. Fandrich,27,Germany,68,FC Erzgebirge Aue,€1M,€4K,Right,LCM,5,5'10,148lbs,€1.6M
6612,212224,G. Bueno,24,Uruguay,68,Club Atlético Colón,€1.1M,€5K,Left,LW,7,5'9,161lbs,€1.8M
6613,189952,K. Çelikay,30,Turkey,68,MKE Ankaragücü,€575K,€7K,Right,GK,12,6'4,190lbs,€1.2M
6614,223746,G. Stewart,28,Scotland,68,Kilmarnock,€900K,€12K,Left,CF,19,5'10,161lbs,
6615,226050,C. Teuchert,21,Germany,68,FC Schalke 04,€1.7M,€9K,Right,ST,23,6'0,176lbs,€4.1M
6616,164610,J. Larentowicz,34,United States,68,Atlanta United,€270K,€3K,Right,CDM,18,6'1,174lbs,€405K
6617,193794,Villalibre,20,Spain,68,Athletic Club de Bilbao,€1.4M,€7K,Left,ST,28,6'0,196lbs,€3.2M
6618,194050,M. Grün,31,Germany,68,SV Darmstadt 98,€550K,€6K,Right,GK,38,6'3,190lbs,€880K
6619,198147,M. van der Maarel,28,Netherlands,68,FC Utrecht,€700K,€7K,Right,LB,2,5'10,163lbs,€1.1M
6620,212483,J. Obiang,24,Gabon,68,ESTAC Troyes,€900K,€3K,Left,LB,17,5'7,141lbs,€1.7M
6621,223747,S. Kingsley,23,Scotland,68,Hull City,€1M,€9K,Left,LB,23,5'10,170lbs,€2.2M
6622,240131,Gabrielzinho,22,Brazil,68,Rio Ave FC,€1.2M,€4K,Right,RW,26,5'7,141lbs,€2.8M
6623,216068,F. Poli,29,Italy,68,Carpi,€700K,€2K,Left,LCB,13,6'1,165lbs,€1.1M
6624,156164,M. Cranie,31,England,68,Sheffield United,€600K,€5K,Right,CB,28,6'0,172lbs,€1.1M
6625,229380,David Rocha,33,Spain,68,Gimnàstic de Tarragona,€525K,€4K,Right,RCM,21,5'10,170lbs,€840K
6626,231428,F. Bandinelli,23,Italy,68,Benevento,€1.3M,€16K,Left,LCM,25,5'11,163lbs,
6627,233988,Vágner Norteiro,34,Brazil,68,Chapecoense,€250K,€6K,Right,RB,15,5'5,137lbs,€475K
6628,229381,P. Rojas,26,Colombia,68,Jaguares de Córdoba,€950K,€1K,Right,RM,7,5'6,159lbs,€1.3M
6629,240133,M. Tchokounté,29,France,68,Stade Malherbe Caen,€900K,€10K,Right,ST,19,6'3,198lbs,€1.8M
6630,186117,J. Mutch,26,England,68,Vancouver Whitecaps FC,€1M,€19K,Right,CM,77,6'0,179lbs,
6631,217606,E. Boateng,24,Ghana,68,LA Galaxy,€1.2M,€3K,Left,LM,24,5'6,154lbs,€1.9M
6632,220166,Avto,26,Georgia,68,GD Chaves,€950K,€5K,Right,LW,7,5'10,154lbs,€2M
6633,190982,Alberto Perea,27,Spain,68,Cádiz CF,€950K,€4K,Right,CAM,10,5'9,152lbs,€1.5M
6634,210951,E. Flores,24,Peru,68,Monarcas Morelia,€1.2M,€4K,Left,LM,14,5'7,150lbs,€2.3M
6635,232711,J. Stage,21,Denmark,68,Aarhus GF,€1.3M,€4K,Right,RM,14,6'2,183lbs,€1.9M
6636,183815,G. Flores,32,Mexico,68,Cruz Azul,€500K,€9K,Right,RB,15,5'9,165lbs,€850K
6637,203528,A. Bangoura,26,Guinea,68,Rayo Vallecano,€1.1M,€8K,Right,RM,19,5'9,159lbs,€2.4M
6638,143112,P. Lugüercio,36,Argentina,68,Estudiantes de La Plata,€300K,€5K,Right,RM,17,5'10,174lbs,€450K
6639,226568,I. Hagi,19,Romania,68,,€0,€0,Right,CAM,8,5'11,154lbs,
6640,229640,M. Pedersen,21,Denmark,68,FC Nordsjælland,€1.2M,€4K,Left,LWB,5,5'10,163lbs,€1.7M
6641,245768,J. Lawrence,25,Wales,68,RSC Anderlecht,€975K,€7K,Left,CB,3,6'2,179lbs,€1.5M
6642,189192,A. Mazzarani,28,Italy,68,US Salernitana 1919,€900K,€2K,Right,CAM,32,5'11,165lbs,€1.4M
6643,204297,A. O'Connor,25,Republic of Ireland,68,Bradford City,€925K,€5K,Right,RCB,6,6'2,170lbs,€1.7M
6644,229641,M. Bagayoko,28,Ivory Coast,68,,€0,€0,Right,RB,18,5'9,148lbs,
6646,199946,Danilo,28,Belgium,68,Antalyaspor,€900K,€8K,Right,CAM,10,5'8,159lbs,€1.8M
6647,205578,P. Ngawa,26,Belgium,68,Perugia,€925K,€2K,Right,RB,15,6'2,165lbs,€1.5M
6648,225034,M. Somma,23,Italy,68,Deportivo de La Coruña,€1.3M,€4K,Right,CB,12,6'0,170lbs,€2.4M
6649,186122,B. Webster,31,England,68,Millwall,€600K,€6K,Right,CB,17,6'3,194lbs,€1.1M
6650,156683,S. Holmén,34,Sweden,68,IF Elfsborg,€425K,€3K,Right,LCM,8,5'10,159lbs,€531K
6651,159499,M. Zambelli,32,Italy,68,Foggia,€500K,€2K,Right,RM,13,6'0,170lbs,€800K
6652,239627,A. Zreľák,24,Slovakia,68,1. FC Nürnberg,€1.2M,€9K,Left,ST,11,6'0,174lbs,€2.3M
6653,176907,C. Canío,37,Chile,68,Club Deportes Temuco,€300K,€1K,Right,CAM,7,5'9,165lbs,€405K
6654,245259,Kaio Pantaleão,22,Brazil,68,Santa Clara,€1M,€2K,Right,CDM,17,6'0,168lbs,€2.2M
6655,199692,H. Mier,28,Mexico,68,Querétaro,€825K,€5K,Right,RCB,27,6'0,161lbs,€1.5M
6656,201484,P. McEleney,25,Northern Ireland,68,Dundalk,€1.1M,€2K,Right,CAM,11,5'11,185lbs,€1.8M
6657,205068,Cristiano,27,Portugal,68,Vitória de Setúbal,€725K,€2K,Right,GK,1,6'4,194lbs,€1.6M
6658,211212,A. Oueslati,26,Tunisia,68,Al Fateh,€1.1M,€11K,Right,CAM,10,6'0,165lbs,€1.8M
6659,220940,C. Brannagan,22,England,68,Oxford United,€1.4M,€5K,Right,LCM,8,5'11,157lbs,€2.7M
6660,224524,E. Burgos,26,Argentina,68,AD Alcorcón,€950K,€4K,Right,RCB,4,6'3,176lbs,€1.6M
6661,163340,D. Graham,32,England,68,Blackburn Rovers,€725K,€18K,Right,ST,10,6'0,192lbs,€1.4M
6662,206605,A. Aosman,23,Syria,68,SG Dynamo Dresden,€1.2M,€7K,Right,RF,10,5'9,165lbs,€2M
6663,224013,Sergi Canós,21,Spain,68,Brentford,€1.2M,€14K,Right,RW,7,5'9,165lbs,€2.6M
6664,230413,Mauriçio Clerez,26,Brazil,68,Vitória,€775K,€5K,Right,CB,19,6'2,179lbs,€1.5M
6665,236301,Koke Vegas,22,Spain,68,Levante UD,€1M,€6K,Right,GK,1,6'2,194lbs,€2.4M
6666,179725,J. Sainati,29,France,68,FC Lorient,€700K,€4K,Right,LCB,4,6'0,172lbs,€1.2M
6667,206606,P. Hofmann,25,Germany,68,Eintracht Braunschweig,€1.2M,€3K,Left,ST,9,6'5,198lbs,€1.8M
6668,222734,Kang Sang Woo,24,Korea Republic,68,Pohang Steelers,€975K,€3K,Right,LB,17,5'9,137lbs,€1.3M
6669,231950,V. Jugović,28,Croatia,68,Jeonnam Dragons,€900K,€4K,Right,CM,8,5'10,152lbs,€1.1M
6670,233998,Márcio Velinha,30,Brazil,68,Chapecoense,€575K,€5K,Right,GK,12,6'2,190lbs,€1.1M
6671,228111,R. Curtis,22,Republic of Ireland,68,Portsmouth,€1.5M,€5K,Right,LW,11,6'0,170lbs,€3M
6672,227600,J. Andersson,21,Sweden,68,FC Midtjylland,€1.1M,€6K,Right,RWB,6,5'10,150lbs,€1.7M
6673,239120,F. Uzoho,19,Nigeria,68,Elche CF,€1.6M,€1K,Right,GK,28,6'5,201lbs,
6674,243984,A. Hammoudan,26,Morocco,68,Al Raed,€950K,€9K,Right,RM,27,5'9,148lbs,€1.6M
6675,215569,Unai García,25,Spain,68,CA Osasuna,€1M,€4K,Left,RCB,15,6'1,179lbs,€1.7M
6676,221969,F. Mladenović,26,Serbia,68,Lechia Gdańsk,€850K,€4K,Left,LB,22,5'11,143lbs,€1.2M
6677,202770,C. Ripley,25,England,68,Accrington Stanley,€850K,€14K,Right,GK,30,6'3,212lbs,
6678,212242,R. Andrich,23,Germany,68,1. FC Heidenheim 1846,€1.2M,€5K,Right,CM,8,6'2,183lbs,€1.9M
6679,222226,V. Bozhikov,30,Bulgaria,68,,€0,€0,Left,LB,15,6'1,176lbs,
6680,239378,K. Sierhuis,20,Netherlands,68,Ajax,€1.5M,€6K,Right,ST,39,5'11,185lbs,€2.4M
6681,203283,A. Escoto,25,Mexico,68,Deportivo Toluca,€1.1M,€10K,Left,ST,11,5'11,154lbs,€2M
6682,214291,C. Rodríguez,23,Chile,68,CD Everton de Viña del Mar,€1M,€2K,Right,RB,29,5'7,146lbs,€1.4M
6683,176403,Lee Keun Ho,33,Korea Republic,68,Ulsan Hyundai FC,€575K,€4K,Left,ST,8,5'9,163lbs,€719K
6684,183315,D. González,35,Colombia,68,Independiente Medellín,€210K,€1K,Right,GK,22,6'4,185lbs,€284K
6685,165908,Oh Beom Seok,33,Korea Republic,68,Gangwon FC,€350K,€3K,Right,LDM,14,5'11,170lbs,€438K
6686,240916,D. Ljubicic,20,Austria,68,SK Rapid Wien,€1.4M,€5K,Right,LDM,39,6'1,163lbs,€2.3M
6687,176916,G. Abán,31,Argentina,68,Unión La Calera,€800K,€2K,Right,RW,18,5'10,179lbs,€1.1M
6688,146453,Raúl Cámara,34,Spain,68,CD Tenerife,€250K,€4K,Right,RB,23,5'7,141lbs,€400K
6689,219413,E. Velasco,26,Colombia,68,Once Caldas,€850K,€2K,Left,LB,23,5'10,172lbs,
6690,241941,S. Nsoki,19,France,68,Paris Saint-Germain,€1.7M,€10K,Left,LB,34,6'1,172lbs,€4.3M
6691,184341,R. Maniero,30,Italy,68,Cosenza,€875K,€2K,Right,RS,19,6'0,165lbs,€1.4M
6692,219670,G. Piovi,23,Argentina,68,Gimnasia y Esgrima La Plata,€1M,€6K,Left,LCB,3,5'11,154lbs,
6693,232214,D. Lemos,23,Colombia,68,Once Caldas,€1.3M,€2K,Right,ST,28,5'9,159lbs,€2.1M
6694,228887,T. Mrčela,27,Australia,68,Perth Glory,€875K,€3K,Right,CB,16,6'5,194lbs,€1.2M
6695,232728,Y. Yoshida,28,Japan,68,Sagan Tosu,€700K,€3K,Right,LB,23,5'6,152lbs,€875K
6696,189208,C. Sheridan,29,Republic of Ireland,68,Jagiellonia Białystok,€900K,€5K,Left,LM,18,6'4,181lbs,€1.2M
6697,193304,L. Burliga,30,Poland,68,Jagiellonia Białystok,€650K,€4K,Right,RB,8,6'0,172lbs,€878K
6698,233241,S. Ezatolahi,21,Iran,68,Reading,€1.5M,€10K,Right,CM,32,6'3,172lbs,€3.2M
6699,171033,M. Andersen,29,Denmark,68,FC Midtjylland,€700K,€7K,Right,GK,31,6'5,201lbs,€963K
6700,202778,E. Özbir,28,Turkey,68,Yeni Malatyaspor,€725K,€5K,Right,GK,25,6'2,172lbs,€1.5M
6701,225562,Merquelanz,23,Spain,68,Real Sociedad,€1.3M,€10K,Left,LW,16,5'9,159lbs,€2.9M
6702,228378,A. La Gumina,22,Italy,68,Empoli,€1.3M,€6K,Right,RS,20,6'0,172lbs,€2.7M
6703,231706,K. Londoño,24,Colombia,68,Once Caldas,€1.1M,€2K,Right,RM,8,5'11,159lbs,€1.6M
6704,168730,D. Guastavino,33,Uruguay,68,Independiente Santa Fe,€550K,€2K,Right,LAM,8,5'6,150lbs,€770K
6705,201243,A. La Mantia,27,Italy,68,Lecce,€950K,€2K,Right,LS,19,6'3,187lbs,€1.5M
6706,237595,M. Friedl,20,Austria,68,SV Werder Bremen,€1.3M,€15K,Left,LB,32,6'2,157lbs,
6707,244251,A. Turgeman,27,Israel,68,FK Austria Wien,€1M,€8K,Right,ST,26,5'10,163lbs,€1.6M
6708,245275,T. Bašić,21,Croatia,68,FC Girondins de Bordeaux,€1.4M,€11K,Left,CM,26,6'2,181lbs,€2.9M
6709,190491,R. Gabrielsen,26,Norway,68,Molde FK,€925K,€3K,Right,RCB,4,6'1,192lbs,€1.2M
6710,211228,M. Palmer,23,England,68,Rotherham United,€1.2M,€12K,Right,CM,8,5'10,174lbs,€2.3M
6711,216860,V. Černý,20,Czech Republic,68,Ajax,€1.3M,€6K,Left,RW,32,6'0,143lbs,€2M
6712,223004,J. Nolan,26,England,68,Ipswich Town,€1.1M,€5K,Right,CM,11,5'11,159lbs,€2.1M
6713,228892,I. Rivero,26,Uruguay,68,Club Tijuana,€875K,€8K,Right,RM,8,5'5,132lbs,€1.6M
6714,237340,Carlinhos,23,Brazil,68,FC Lugano,€1.2M,€4K,Right,RS,11,5'9,157lbs,€1.8M
6715,242716,C. Baird,22,United States,68,Real Salt Lake,€1.4M,€3K,Right,ST,27,5'10,161lbs,€2.4M
6716,205085,W. Kamavuaka,28,DR Congo,68,SV Darmstadt 98,€725K,€8K,Right,CDM,36,6'2,179lbs,€1.2M
6717,226077,A. Gabr,29,Egypt,68,,€0,€0,Right,RCB,2,6'3,194lbs,
6718,178461,J. Drachmann,30,Denmark,68,Odense Boldklub,€825K,€6K,Right,CM,8,5'10,157lbs,€1M
6719,146462,Jorge García,34,Spain,68,CF Rayo Majadahonda,€270K,€3K,Left,CB,5,6'0,174lbs,€419K
6720,224798,R. Gall,23,United States,68,Malmö FF,€1.4M,€3K,Right,CAM,18,5'9,154lbs,€2.1M
6721,234014,Jorgino Baumer,34,Brazil,68,Chapecoense,€450K,€7K,Right,CAM,17,5'10,152lbs,€855K
6722,129566,P. McShane,32,Republic of Ireland,68,Reading,€525K,€12K,Right,CB,5,6'0,179lbs,€998K
6723,209695,Eugeni,23,Spain,68,Albacete BP,€1.3M,€8K,Right,CAM,17,6'0,165lbs,
6724,245279,Reguilón,21,Spain,68,Real Madrid,€1.4M,€28K,Left,LB,23,5'10,150lbs,€3.2M
6725,186655,J. Carvallo,32,Peru,68,,€0,€0,Right,GK,21,6'0,181lbs,
6726,144160,T. Acar,32,Turkey,68,Sivasspor,€525K,€5K,Right,GK,15,6'2,172lbs,€1.1M
6727,212000,E. Berko,23,Germany,68,SG Dynamo Dresden,€1.2M,€8K,Right,RM,40,5'11,181lbs,€2.2M
6728,215328,G. Gil Romero,25,Argentina,68,Belgrano de Córdoba,€975K,€6K,Right,CDM,8,5'10,170lbs,
6729,182816,F. Harek,35,Algeria,68,Nîmes Olympique,€210K,€5K,Left,CB,21,5'9,143lbs,€420K
6730,210209,M. Asiri,31,Saudi Arabia,68,Al Ahli,€800K,€16K,Right,ST,14,6'1,170lbs,€1.4M
6731,221473,F. Arancibia,21,Chile,68,Universidad de Chile,€1.6M,€4K,Left,LM,19,5'7,137lbs,€2.6M
6732,222497,Y. Leiva,20,Chile,68,Universidad de Chile,€1.5M,€4K,Right,RM,30,5'5,139lbs,€2.3M
6733,227617,L. Jallow,23,Gambia,68,US Salernitana 1919,€1.2M,€7K,Right,LS,30,6'1,176lbs,
6734,228897,M. Alphonse,28,France,68,Dijon FCO,€700K,€6K,Right,RB,2,6'0,165lbs,€1.4M
6735,231713,K. Salazar,22,Colombia,68,Atlético Bucaramanga,€1.5M,€2K,Right,CAM,14,5'7,137lbs,
6736,175393,J. Arce,33,Bolivia,68,,€0,€0,Left,,,5'9,154lbs,
6737,211234,E. Fernández,23,France,68,CF Rayo Majadahonda,€1.3M,€3K,Right,LCM,7,6'0,172lbs,€2.2M
6738,211746,R. Benatelli,26,Germany,68,SG Dynamo Dresden,€1.1M,€8K,Right,RCM,8,5'11,183lbs,€1.8M
6739,219170,R. Becerra,30,Argentina,68,Deportes Iquique,€875K,€2K,Right,ST,21,6'2,192lbs,€1.2M
6740,228130,Oh Seung Hoon,30,Korea Republic,68,Ulsan Hyundai FC,€575K,€3K,Right,GK,21,6'4,174lbs,€719K
6741,230178,Fredinho Mutto,26,Brazil,68,Bahia,€750K,€5K,Left,LB,14,5'10,172lbs,€1.4M
6742,244258,D. Zagorac,31,Croatia,68,Dinamo Zagreb,€550K,€1K,Right,GK,1,6'1,176lbs,€1.2M
6743,189730,F. Di Tacchio,28,Italy,68,US Salernitana 1919,€900K,€2K,Left,CDM,14,6'1,179lbs,€1.4M
6744,208675,T. Watt,24,Scotland,68,St. Johnstone FC,€1.3M,€3K,Right,RS,32,6'0,168lbs,€2.5M
6745,173859,S. Baldock,29,England,68,Reading,€900K,€15K,Right,ST,9,5'7,148lbs,€1.7M
6746,242467,D. Valdés,27,Colombia,68,Boyacá Chicó FC,€950K,€1K,Right,ST,9,5'10,168lbs,€1.3M
6747,244259,S. Moharrami,22,Iran,68,Dinamo Zagreb,€1.1M,€1K,Right,RB,2,5'9,157lbs,€2.5M
6748,193827,T. Dangda,30,Thailand,68,Sanfrecce Hiroshima,€875K,€6K,Right,LS,31,5'11,157lbs,€1.1M
6749,219684,S. Nicholson,23,Scotland,68,Colorado Rapids,€1.3M,€3K,Left,LM,28,5'9,157lbs,€2.2M
6750,200741,T. Browning,24,England,68,Everton,€1M,€23K,Right,CB,35,5'11,168lbs,€2M
6751,221477,Song Seung Min,26,Korea Republic,68,Pohang Steelers,€1.1M,€4K,Right,ST,16,6'2,170lbs,€1.5M
6752,230693,Macedo,26,Brazil,68,Jeonnam Dragons,€1.1M,€4K,Right,ST,10,6'1,176lbs,€1.5M
6753,234789,Y. Eteki,20,Cameroon,68,UD Almería,€1.3M,€3K,Right,RDM,25,5'10,148lbs,€2.2M
6754,172837,E. Alfonso,30,Italy,68,Brescia,€575K,€2K,Right,GK,1,6'3,192lbs,€891K
6755,206630,D. Mattocks,27,Jamaica,68,DC United,€950K,€4K,Right,ST,11,5'10,154lbs,€1.4M
6756,208422,R. Sanusi,26,Belgium,68,Grenoble Foot 38,€925K,€3K,Right,CDM,6,5'11,165lbs,€1.7M
6757,234022,Adrián Maideira,34,Brazil,68,Vitória,€450K,€6K,Left,CAM,10,5'7,146lbs,€855K
6758,234790,Soriano,20,Spain,68,Sevilla FC,€1.1M,€3K,Left,GK,13,6'1,183lbs,€2.4M
6759,202535,T. Röcher,27,Austria,68,FC Ingolstadt 04,€950K,€10K,Left,LM,29,5'11,172lbs,€1.5M
6760,204071,Gerard Badía,28,Spain,68,Piast Gliwice,€900K,€4K,Left,RM,21,5'9,159lbs,€1.2M
6761,215335,M. Núñez,31,Argentina,68,Atlético Bucaramanga,€775K,€1K,Right,RM,20,5'6,152lbs,€1M
6762,233767,S. Alakouch,19,France,68,Nîmes Olympique,€1.5M,€3K,Right,RB,29,5'9,146lbs,€3.9M
6763,199464,L. Rose,26,Mauritius,68,FC Lorient,€875K,€4K,Right,CB,14,6'1,194lbs,€1.6M
6764,205096,B. Thoelke,26,Germany,68,FC Admira Wacker Mödling,€925K,€5K,Right,CB,5,6'3,185lbs,€1.4M
6765,215592,W. Droste,29,Netherlands,68,Heracles Almelo,€675K,€4K,Right,RB,12,5'11,168lbs,€979K
6766,222248,Sun Ke,28,China PR,68,Tianjin Quanjian FC,€900K,€10K,Right,LM,38,5'11,154lbs,€1.9M
6767,223272,I. Močinić,25,Croatia,68,SK Rapid Wien,€1.1M,€7K,Right,CDM,26,5'11,159lbs,€1.8M
6768,233512,A. Toşca,26,Romania,68,PAOK,€875K,€1K,Left,LB,3,5'11,179lbs,€1.9M
6769,236072,Daniel Mestrança,34,Brazil,68,Sport Club do Recife,€250K,€6K,Left,LB,14,6'1,163lbs,€475K
6770,240168,J. Arias,25,Uruguay,68,Club Atlético Talleres,€1.2M,€7K,Right,ST,9,5'9,174lbs,€1.9M
6771,199721,M. Gorgelin,27,France,68,Olympique Lyonnais,€750K,€15K,Left,GK,30,6'2,183lbs,€1.5M
6772,205353,Cristian Ceballos,25,Spain,68,Sint-Truidense VV,€1.1M,€5K,Left,CAM,19,5'10,150lbs,€1.8M
6773,208681,J. Croux,24,Belgium,68,Willem II,€1.1M,€4K,Left,RW,11,5'8,154lbs,€1.7M
6774,215593,D. Kort,23,Poland,68,Wisła Kraków,€1.3M,€3K,Right,RDM,7,5'9,143lbs,€1.9M
6775,219177,J. Grant,23,England,68,Luton Town,€1.2M,€16K,Right,LM,18,5'10,159lbs,
6776,220201,I. Ledezma,22,Chile,68,Audax Italiano,€1.3M,€2K,Right,CAM,14,5'7,150lbs,€2M
6777,231209,R. Tavera,22,Colombia,68,Atlético Huila,€1.3M,€1K,Right,CDM,20,5'9,148lbs,€1.9M
6778,234025,Davide Eustáquio,26,Brazil,68,Santos,€950K,€7K,Right,CAM,17,5'10,159lbs,€1.8M
6779,234281,M. Kvesić,26,Bosnia Herzegovina,68,FC Erzgebirge Aue,€1.1M,€4K,Right,CAM,16,5'9,154lbs,€1.8M
6780,235561,K. Fortuné,28,France,68,ESTAC Troyes,€925K,€5K,Right,ST,13,6'0,176lbs,€1.7M
6781,200746,J. Lundstram,24,England,68,Sheffield United,€1.1M,€5K,Right,CM,7,5'11,163lbs,€2.2M
6782,204842,Y. Brecher,25,Switzerland,68,FC Zürich,€875K,€5K,Right,GK,25,6'5,194lbs,€1.4M
6783,209194,S. Nachreiner,29,Germany,68,SSV Jahn Regensburg,€700K,€5K,Right,CB,28,6'2,170lbs,€1.1M
6784,188202,Y. Thoelen,27,Belgium,68,KAA Gent,€725K,€6K,Right,GK,20,6'2,196lbs,€1.1M
6785,193578,T. Deric,29,United States,68,Houston Dynamo,€700K,€3K,Right,GK,1,6'3,185lbs,€1.1M
6786,200235,M. te Vrede,26,Netherlands,68,NAC Breda,€1.1M,€5K,Right,ST,9,6'4,183lbs,€1.6M
6787,180267,Ha Tae Goon,30,Korea Republic,68,Jeonnam Dragons,€875K,€4K,Right,ST,9,6'2,176lbs,€1.1M
6788,200236,G. Bunoza,30,Bosnia Herzegovina,68,Incheon United FC,€675K,€3K,Left,LB,20,6'6,209lbs,€844K
6789,207660,D. Wydra,24,Austria,68,FC Erzgebirge Aue,€950K,€3K,Right,CB,25,6'1,187lbs,€1.5M
6790,207916,L. Vigen Christensen,23,Denmark,68,Brøndby IF,€1.2M,€9K,Right,RCM,21,5'11,176lbs,€1.8M
6791,210476,M. Kuster,24,Austria,68,SV Mattersburg,€825K,€5K,Right,GK,1,6'4,181lbs,€1.3M
6792,224812,S. Bolbat,25,Ukraine,68,Shakhtar Donetsk,€1.1M,€1K,Right,LM,50,5'9,146lbs,€2.4M
6793,226604,D. Valoyes,21,Colombia,68,Club Atlético Talleres,€1.6M,€1K,Right,RW,18,5'11,168lbs,
6794,234284,C. Soukou,25,Benin,68,FC Hansa Rostock,€1.1M,€2K,Right,RS,7,6'1,181lbs,€1.7M
6795,191532,Yu Yang,28,China PR,68,Beijing Sinobo Guoan FC,€725K,€7K,Right,CB,3,6'0,159lbs,€1.6M
6796,234029,Jonaldo Santoso,26,Brazil,68,Sport Club do Recife,€975K,€7K,Left,ST,9,6'1,176lbs,€1.9M
6797,197166,J. Agudelo,25,United States,68,New England Revolution,€1.1M,€3K,Right,RM,17,6'1,181lbs,€1.6M
6798,198702,K. Barmen,24,Norway,68,SK Brann,€1.1M,€2K,Right,CDM,29,6'3,168lbs,€1.5M
6799,212014,Ricardo Nunes,32,South Africa,68,Pogoń Szczecin,€500K,€3K,Left,LB,77,5'11,161lbs,€675K
6800,215598,S. Tarashaj,23,Switzerland,68,Grasshopper Club Zürich,€1.2M,€26K,Right,CAM,21,5'9,181lbs,
6801,159278,A. Garofalo,33,Italy,68,Venezia FC,€550K,€3K,Left,LM,26,5'10,157lbs,€853K
6802,174382,Sunny,29,Nigeria,68,Real Salt Lake,€700K,€3K,Right,LCM,8,5'11,148lbs,€1.1M
6803,204847,T. Kane,24,England,68,Hull City,€1M,€9K,Right,RB,17,5'11,154lbs,€2M
6804,212783,O. Gaber,26,Egypt,68,,€0,€0,Right,RB,4,5'9,157lbs,
6805,214575,L. Payares,28,Colombia,68,Deportes Tolima,€850K,€2K,Right,LCB,30,6'1,172lbs,€1.3M
6806,192559,G. Nauber,26,Germany,68,MSV Duisburg,€925K,€3K,Right,LCB,6,6'1,165lbs,€1.5M
6807,204080,A. Montalto,30,Italy,68,US Cremonese,€875K,€2K,Left,ST,32,6'1,172lbs,€1.4M
6808,208432,T. Pettersson,28,Sweden,68,Östersunds FK,€825K,€3K,Left,LCB,2,6'3,183lbs,€1.1M
6809,214320,F. Flores,31,Chile,68,CD Antofagasta,€775K,€2K,Left,LM,17,5'10,154lbs,€1M
6810,219952,L. Henderson,22,Scotland,68,Hellas Verona,€1.4M,€2K,Right,CM,4,6'0,148lbs,€2.4M
6811,220720,A. Fulignati,23,Italy,68,Empoli,€925K,€4K,Right,GK,99,6'2,194lbs,€1.9M
6812,156464,R. Wood,32,England,68,Rotherham United,€525K,€12K,Left,CB,6,6'3,181lbs,€971K
6813,201265,N. Helenius,27,Denmark,68,Odense Boldklub,€950K,€6K,Right,RS,15,6'5,185lbs,€1.2M
6814,139057,C. Rodríguez,36,Argentina,68,Club Atlético Colón,€100K,€4K,Right,LB,3,5'6,143lbs,€150K
6815,204849,M. Bueno,24,Mexico,68,CD Everton de Viña del Mar,€1.3M,€11K,Right,ST,11,6'0,159lbs,
6816,217649,S. Gonda,29,Japan,68,Sagan Tosu,€600K,€2K,Right,GK,20,6'2,183lbs,€750K
6817,183601,P. Fabian,30,Germany,68,VfL Bochum 1848,€675K,€7K,Right,CB,19,6'4,203lbs,€1.1M
6818,198962,R. M'Bolhi,32,Algeria,68,Ettifaq FC,€525K,€8K,Right,GK,92,6'2,176lbs,€866K
6819,204850,T. Nguen,24,Norway,68,Strømsgodset IF,€1.1M,€2K,Right,CF,93,5'9,132lbs,€1.5M
6820,205874,F. Kaplan,29,Turkey,68,Antalyaspor,€600K,€6K,Right,GK,35,6'3,174lbs,€1.2M
6821,211506,J. Swift,23,England,68,Reading,€1.2M,€12K,Right,CM,10,6'0,161lbs,€2.3M
6822,203315,G. Teigl,27,Austria,68,FC Augsburg,€825K,€9K,Right,RB,34,6'0,170lbs,€1.5M
6823,216627,K. Moore,25,England,68,Barnsley,€1.1M,€6K,Right,LS,19,6'5,183lbs,€2.1M
6824,229171,K. Redondo,23,Germany,68,1. FC Union Berlin,€1.2M,€12K,Left,LW,18,5'11,150lbs,€2.2M
6825,235827,G. Gudiño,25,Argentina,68,San Lorenzo de Almagro,€1.1M,€8K,Right,RM,8,5'7,148lbs,€1.8M
6826,198964,Tyronne,27,Spain,68,CD Tenerife,€950K,€5K,Left,RM,11,5'11,159lbs,€1.5M
6827,202548,L. Puyo,29,France,68,Angers SCO,€875K,€10K,Left,LW,21,6'0,170lbs,€1.8M
6828,203060,J. Vela,24,England,68,Bolton Wanderers,€1.2M,€4K,Right,CAM,6,6'1,154lbs,€2.4M
6829,146996,Rubén,34,Spain,68,CA Osasuna,€375K,€3K,Right,GK,13,6'2,179lbs,€600K
6830,215092,M. Zenteno,34,Chile,68,Deportes Iquique,€270K,€2K,Right,RCB,8,5'9,168lbs,€365K
6831,230196,Anselmo Meirás,34,Brazil,68,Bahia,€250K,€5K,Right,RB,15,5'10,165lbs,€475K
6832,233781,J. Valencia,20,Colombia,68,Bologna,€1.6M,€9K,Right,CM,19,6'1,174lbs,€3M
6833,242997,L. Maina,19,Germany,68,Hannover 96,€1.7M,€6K,Right,LM,40,5'8,143lbs,€4.1M
